"AGREEMENT_RK","TARGET","CLIENT_ID","AGE","SOCSTATUS_WORK_FL","SOCSTATUS_PENS_FL","GENDER","CHILD_TOTAL","DEPENDANTS","PERSONAL_INCOME","LOAN_NUM_TOTAL","LOAN_NUM_CLOSED"
66660143,1,106814402,26,1,0,1,0,0,20000.0,1,1
66660143,1,106814402,26,1,0,1,0,0,20000.0,1,1
61417317,0,106807353,44,1,0,1,0,0,20000.0,1,0
66887336,0,106815145,55,1,0,0,0,0,20000.0,1,0
64824532,0,106812640,24,1,0,0,1,1,20000.0,1,0
61129926,0,106806305,47,1,0,1,1,1,20000.0,1,1
61248479,0,106806735,28,1,0,0,1,1,20000.0,1,0
62236054,0,106809250,27,1,0,0,0,0,20000.0,1,0
62029219,0,106808652,40,1,0,0,1,1,20000.0,1,0
62614944,0,106810255,39,1,0,1,1,1,20000.0,1,0
61429187,0,106807432,37,1,0,1,1,1,20000.0,2,0
67173659,0,106816114,22,1,0,1,0,0,20000.0,1,1
67020844,1,106815599,40,1,0,0,2,1,20000.0,1,1
64839140,0,106812732,32,1,0,0,2,2,20000.0,1,0
61860639,1,106808087,40,1,0,1,2,0,20000.0,1,0
66831843,0,106814969,30,1,0,0,1,1,20000.0,1,1
64911558,0,106812976,54,1,0,1,2,0,20000.0,1,0
66891096,1,106815167,26,1,0,1,0,0,20000.0,1,0
67072885,0,106815697,34,1,0,0,1,1,20000.0,4,4
74474427,0,106818151,36,1,0,0,0,0,20000.0,2,2
64895960,0,106812888,56,1,1,1,2,0,20000.0,1,0
60473938,0,106805766,30,1,0,0,1,1,20000.0,2,2
67176739,0,106816144,45,1,0,0,0,0,20000.0,2,2
74486887,0,106818245,29,1,0,0,1,1,20000.0,3,3
74982122,0,106819045,37,1,0,0,3,3,20000.0,3,3
67207456,0,106816189,45,1,0,1,1,1,20000.0,1,0
64897278,0,106812895,36,1,0,0,1,2,20000.0,1,0
60044082,0,106804811,33,1,0,1,0,0,20000.0,1,0
62426784,0,106809658,50,1,0,0,2,0,20000.0,1,0
62426784,0,106809658,50,1,0,0,2,0,20000.0,1,0
59940513,0,106804646,59,1,0,0,1,1,20000.0,1,1
61963073,0,106808432,28,1,0,1,1,1,20000.0,1,0
65206529,0,106813088,41,1,0,0,2,1,20000.0,1,0
59933136,0,106804574,39,1,0,0,1,1,20000.0,2,2
67017560,0,106815582,49,1,0,1,3,0,20000.0,2,2
63319510,0,106810946,50,1,0,1,0,0,20000.0,1,0
63319510,0,106810946,50,1,0,1,0,0,20000.0,1,0
64427132,0,106812083,47,1,0,0,3,1,20000.0,2,1
64840203,0,106812742,48,1,0,1,1,1,20000.0,1,0
64371481,1,106811988,39,1,0,0,1,1,20000.0,1,0
62946888,0,106810554,49,1,0,1,0,0,20000.0,1,0
74550157,1,106818431,42,1,0,0,1,2,20000.0,3,2
61300936,0,106806929,55,1,0,0,2,0,20000.0,1,0
66088863,0,106813716,25,1,0,1,1,1,20000.0,1,1
66407163,0,106814043,57,1,0,1,0,1,20000.0,5,5
64355310,1,106811891,28,1,0,0,0,0,20000.0,1,0
63908498,1,106811434,33,1,0,0,2,2,20000.0,1,0
73834622,0,106817491,52,1,0,1,2,0,20000.0,1,0
60525420,0,106805784,40,1,0,0,3,1,20000.0,1,1
63595869,0,106811131,40,1,0,0,2,2,20000.0,1,0
64468089,0,106812327,34,1,0,1,2,2,20000.0,1,0
62505697,0,106809992,28,1,0,0,0,0,20000.0,1,1
74844136,0,106818881,54,1,0,1,2,0,20000.0,1,0
63806314,1,106811290,42,1,0,1,3,1,20000.0,3,2
75028019,0,106819292,50,1,1,1,4,1,20000.0,3,2
63906026,0,106811410,43,1,0,0,3,3,20000.0,1,0
74958083,0,106818994,40,1,0,0,0,0,20000.0,3,2
61119270,0,106806211,40,1,0,1,1,1,20000.0,1,1
65252105,0,106813245,58,1,0,1,0,0,20000.0,1,1
66196113,0,106813835,29,1,0,1,2,2,20000.0,1,0
64465540,0,106812305,22,1,0,0,0,0,20000.0,1,0
63086771,0,106810773,47,1,0,1,2,2,20000.0,1,0
66697867,1,106814483,24,1,0,1,0,0,20000.0,3,2
74834043,1,106818809,35,1,0,1,1,1,20000.0,1,0
67538758,1,106816962,46,1,0,1,2,0,20000.0,3,3
67324108,0,106816532,39,1,0,1,1,1,20000.0,1,0
63991553,0,106811632,26,1,0,0,0,0,20000.0,1,0
74520023,0,106818297,27,1,0,0,0,0,20000.0,2,1
66904996,0,106815259,54,1,0,0,0,0,20000.0,1,0
62483367,0,106809820,33,1,0,1,1,1,20000.0,1,1
60377343,0,106805302,30,1,0,0,0,0,20000.0,1,0
67168448,0,106816066,31,1,0,1,1,1,20000.0,2,2
64563430,0,106812472,30,1,0,0,1,1,20000.0,1,0
66762936,0,106814779,32,1,0,0,1,1,20000.0,1,1
61523051,0,106807767,45,1,0,0,2,2,20000.0,1,0
59916060,0,106804418,43,1,0,1,1,1,20000.0,2,1
61019868,0,106805808,33,1,0,1,2,2,20000.0,1,1
64442222,1,106812181,23,1,0,0,0,0,20000.0,1,0
62801761,0,106810426,30,1,0,1,1,0,20000.0,1,0
61927819,0,106808238,45,1,0,1,0,0,20000.0,2,1
62491808,0,106809894,48,1,0,0,1,1,20000.0,1,1
65204717,0,106813073,28,1,0,0,0,0,20000.0,1,0
74483570,0,106818220,52,1,1,1,0,0,20000.0,1,0
63991230,0,106811630,49,1,0,1,0,0,20000.0,1,1
61955203,0,106808344,34,1,0,1,0,0,20000.0,1,1
74989360,0,106819094,29,1,0,1,1,1,20000.0,3,3
74546455,0,106818408,44,1,0,0,0,1,20000.0,2,2
72299606,0,106817326,23,1,0,0,0,0,20000.0,1,0
72299606,0,106817326,23,1,0,0,0,0,20000.0,1,0
66781597,0,106814924,43,1,0,1,1,1,20000.0,3,3
67019159,0,106815592,37,1,0,0,0,0,20000.0,2,1
66713879,0,106814564,30,1,0,1,1,1,20000.0,1,1
62135451,1,106808955,58,0,1,1,0,0,20000.0,1,0
60383012,0,106805358,51,1,0,0,0,0,20000.0,1,0
64835415,0,106812710,49,1,1,0,0,0,20000.0,1,0
63914138,0,106811476,46,1,0,1,0,0,20000.0,1,0
61304083,0,106806945,22,1,0,0,0,0,20000.0,1,0
62016283,0,106808551,29,1,0,0,0,0,20000.0,1,0
66323104,0,106813944,29,1,0,0,1,1,20000.0,2,2
61147160,0,106806387,25,1,0,0,0,0,20000.0,1,0
62087624,0,106808838,52,1,0,0,2,0,20000.0,1,0
63324836,0,106810981,33,1,0,0,1,1,20000.0,2,1
66536439,0,106814264,61,1,0,0,2,0,20000.0,2,2
61075159,0,106805972,48,1,0,0,0,0,20000.0,1,1
66755328,0,106814721,41,1,1,1,4,4,20000.0,2,1
62446218,0,106809784,39,1,0,1,1,1,20000.0,1,0
74528694,0,106818336,61,1,1,1,0,0,20000.0,3,2
61288539,0,106806838,37,1,0,1,2,2,20000.0,1,0
67437685,0,106816853,25,1,0,1,0,0,20000.0,1,0
64277421,0,106811739,36,1,0,0,1,0,20000.0,1,1
62387530,0,106809622,27,1,0,0,1,1,20000.0,1,0
61833201,0,106807926,55,1,0,0,2,0,20000.0,1,0
61244245,0,106806700,46,1,0,1,1,0,20000.0,1,0
74470056,0,106818133,40,1,0,0,1,0,20000.0,1,1
72290689,0,106817256,27,1,0,0,0,0,20000.0,1,0
62250575,0,106809355,46,1,0,0,0,0,20000.0,2,0
59971939,0,106804723,30,1,0,1,1,1,20000.0,1,0
61293603,0,106806882,51,1,0,0,3,0,20000.0,1,0
62014127,0,106808531,47,1,0,1,2,2,20000.0,1,0
62790359,1,106810387,38,1,0,0,2,2,20000.0,1,0
62145979,0,106809056,48,1,0,1,1,0,20000.0,1,0
61293834,0,106806884,52,1,0,1,2,0,20000.0,1,0
61463909,0,106807640,28,1,0,0,0,0,20000.0,1,0
67414268,0,106816668,42,1,0,1,1,1,20000.0,1,0
67429254,0,106816787,27,1,0,0,0,0,20000.0,2,1
62129482,0,106808921,36,1,0,0,2,2,20000.0,1,0
62390566,0,106809644,36,1,0,1,2,2,20000.0,1,0
62993092,0,106810635,46,1,0,0,1,1,20000.0,1,0
60461608,0,106805672,40,1,0,1,2,2,20000.0,1,0
61915159,0,106808124,22,1,0,0,0,0,20000.0,1,1
62510655,0,106810034,31,1,0,1,1,1,20000.0,1,1
74988296,0,106819087,37,1,0,0,2,3,20000.0,2,2
65418438,0,106813427,25,1,0,1,0,0,20000.0,1,1
67442468,1,106816881,51,1,0,0,0,0,20000.0,1,0
60061458,0,106804966,42,1,0,1,0,0,20000.0,1,0
60095690,0,106805067,52,1,0,1,1,1,20000.0,1,0
63595053,0,106811121,23,1,0,0,0,0,20000.0,1,1
66664970,0,106814422,26,1,0,1,0,0,20000.0,1,1
67095175,0,106815821,52,1,0,0,2,0,20000.0,1,1
65215718,0,106813127,60,1,1,1,2,0,20000.0,1,0
62780347,0,106810363,36,1,0,0,1,1,20000.0,1,0
62596493,0,106810101,24,1,0,0,1,1,20000.0,1,0
66782513,0,106814931,56,1,0,1,0,0,20000.0,2,2
60402750,0,106805495,56,1,0,1,3,0,20000.0,1,0
67149314,0,106815927,29,1,0,0,0,0,20000.0,3,3
63329519,0,106811012,59,1,0,0,0,0,20000.0,1,1
67167394,0,106816057,34,1,0,0,2,1,20000.0,2,2
61975073,0,106808512,48,1,0,0,1,0,20000.0,1,1
61519206,1,106807731,32,1,0,1,1,1,20000.0,1,0
66739987,0,106814595,36,1,0,0,1,1,20000.0,2,2
63918108,0,106811509,42,1,0,0,2,2,20000.0,1,0
74943888,0,106818937,33,1,0,1,1,1,20000.0,2,2
75028988,0,106819298,25,1,0,1,0,0,20000.0,1,1
73839746,0,106817527,45,1,0,0,2,2,20000.0,2,2
64885096,1,106812817,55,1,1,1,2,0,20000.0,1,0
67148752,0,106815920,32,1,0,1,0,0,20000.0,1,1
60453376,0,106805596,55,1,0,1,1,1,20000.0,1,0
62443384,0,106809765,28,1,0,1,1,1,20000.0,1,0
75017962,0,106819227,37,1,0,1,1,1,20000.0,2,2
74843136,0,106818870,54,1,0,1,0,0,20000.0,3,3
64471610,0,106812355,39,1,0,1,2,1,20000.0,1,0
74461878,0,106818076,57,1,0,1,0,0,20000.0,3,3
74461878,0,106818076,57,1,0,1,0,0,20000.0,3,3
61304411,0,106806946,51,1,0,1,0,0,20000.0,1,1
61415045,0,106807332,41,1,0,0,1,1,20000.0,1,1
63101689,0,106810866,37,1,0,1,2,2,20000.0,1,0
60403095,0,106805497,49,1,0,1,2,1,20000.0,1,0
62433465,0,106809695,25,1,0,0,0,0,20000.0,1,0
61960827,0,106808410,29,1,0,0,1,1,20000.0,1,0
67535549,1,106816942,48,1,0,1,2,2,20000.0,2,2
61531441,0,106807834,48,1,0,0,0,0,20000.0,1,0
73843009,0,106817558,37,1,0,1,1,0,20000.0,1,0
60452793,0,106805590,48,1,0,1,0,0,20000.0,1,0
64895705,0,106812886,42,1,0,1,0,0,20000.0,1,0
62145661,0,106809053,27,1,0,0,1,0,20000.0,1,0
75074056,0,106819374,31,1,0,0,2,2,20000.0,2,1
67435378,0,106816833,35,1,0,0,2,2,20000.0,2,1
73833420,1,106817482,35,1,0,1,1,1,20000.0,1,0
61102882,0,106806055,61,1,1,1,2,0,20000.0,1,1
62187471,0,106809209,26,1,0,0,0,0,20000.0,1,1
60384919,0,106805371,42,1,0,1,2,0,20000.0,1,0
67092151,0,106815808,46,1,0,0,1,1,20000.0,1,1
62809313,0,106810464,36,1,0,0,1,1,20000.0,1,0
66910357,0,106815307,31,1,0,0,1,1,20000.0,3,0
72261761,0,106817061,35,1,0,0,1,1,20000.0,1,0
61372252,0,106807202,56,1,1,1,1,1,20000.0,1,0
74819145,1,106818737,40,1,0,1,2,0,20000.0,2,1
61427167,0,106807415,30,1,0,0,1,2,20000.0,1,1
61148229,0,106806395,37,1,0,0,1,1,20000.0,1,0
62144233,0,106809039,49,1,0,1,0,0,20000.0,1,0
74838800,1,106818836,34,1,0,1,1,0,20000.0,1,0
64453856,0,106812240,44,1,0,1,2,2,20000.0,1,0
67331268,0,106816581,63,1,1,1,0,0,20000.0,1,0
61236398,0,106806634,30,1,0,0,1,1,20000.0,1,0
61537180,0,106807888,33,1,0,1,1,1,20000.0,1,0
66411353,0,106814063,46,1,0,1,1,1,20000.0,1,1
67022536,0,106815612,31,1,0,0,0,1,20000.0,1,1
75292242,0,106819592,37,1,0,0,2,0,20000.0,1,0
66924436,0,106815420,29,1,0,0,2,2,20000.0,1,0
66853998,0,106815105,41,1,0,0,2,2,20000.0,4,3
67170582,0,106816086,42,1,0,0,1,1,20000.0,2,2
59966625,0,106804689,46,1,0,1,0,0,20000.0,1,0
74270211,0,106818027,35,1,0,1,1,1,20000.0,1,0
61935695,0,106808292,38,1,0,1,1,1,20000.0,1,1
61963492,1,106808439,39,1,0,1,1,1,20000.0,1,0
60465618,0,106805703,58,1,0,1,0,0,20000.0,1,1
63328344,1,106811005,51,1,0,1,1,0,20000.0,1,0
66705750,0,106814529,36,1,0,0,2,2,20000.0,2,2
66705750,0,106814529,36,1,0,0,2,2,20000.0,2,2
60097360,0,106805085,40,1,0,1,1,1,20000.0,1,0
67425595,0,106816751,31,1,0,1,1,0,20000.0,4,2
61297665,0,106806908,24,1,0,0,0,0,20000.0,1,0
75031016,0,106819308,46,1,0,0,2,2,20000.0,4,3
67206710,1,106816181,52,1,0,1,2,0,20000.0,1,0
61110409,0,106806140,34,1,0,0,2,2,20000.0,1,0
74042779,1,106817845,25,1,0,1,1,1,20000.0,1,0
61247988,1,106806728,26,1,0,0,0,0,20000.0,1,0
64372154,1,106811994,42,1,0,0,0,0,20000.0,1,0
61296984,0,106806902,58,1,0,1,2,0,20000.0,1,0
64584922,0,106812526,38,1,0,1,0,0,20000.0,1,1
67171184,0,106816091,64,1,1,0,3,0,20000.0,1,1
63603236,0,106811179,25,1,0,1,1,1,20000.0,1,0
72291063,0,106817261,27,1,0,0,1,1,20000.0,1,0
66654851,0,106814378,27,1,0,0,0,0,20000.0,4,4
74842787,1,106818865,29,1,0,1,2,2,20000.0,1,0
62941888,0,106810517,30,1,0,0,2,2,20000.0,1,1
60447072,0,106805530,60,1,1,1,0,0,20000.0,1,0
63599632,0,106811154,36,1,0,0,3,3,20000.0,1,0
66845027,0,106815038,62,1,0,0,2,0,20000.0,2,2
74995296,0,106819133,58,1,1,0,2,0,20000.0,2,1
75002007,0,106819171,46,1,0,0,1,1,20000.0,1,0
73824148,0,106817400,44,1,0,1,0,0,20000.0,1,0
75032398,0,106819321,27,1,0,0,1,1,20000.0,1,1
60383809,0,106805364,63,1,1,0,2,2,20000.0,1,0
67413771,0,106816663,22,1,0,1,0,0,20000.0,1,0
73825373,1,106817407,49,1,0,0,1,1,20000.0,1,0
74839317,0,106818839,45,1,0,1,1,1,20000.0,1,0
61453461,0,106807568,37,1,0,1,0,0,20000.0,2,2
63101140,0,106810863,52,1,0,0,2,0,20000.0,2,1
61467882,0,106807666,28,1,0,1,3,3,20000.0,1,1
60107585,0,106805162,42,1,0,0,2,1,20000.0,1,0
61123449,0,106806259,31,1,0,1,0,0,20000.0,1,1
64004279,0,106811715,24,1,0,1,0,0,20000.0,1,0
61164520,0,106806509,33,1,0,0,2,1,20000.0,1,1
75271667,0,106819461,22,1,0,1,0,0,20000.0,1,0
61132207,0,106806319,25,1,0,0,1,1,20000.0,1,1
66409401,0,106814052,22,1,0,1,0,0,20000.0,1,1
62242810,1,106809292,55,1,1,1,2,0,20000.0,2,0
74279559,0,106818053,37,1,0,1,1,1,20000.0,2,1
62994464,0,106810645,35,1,0,0,3,3,20000.0,1,0
63981447,0,106811553,29,1,0,1,2,2,20000.0,1,1
61916475,1,106808131,37,1,0,1,2,2,20000.0,2,1
75020550,0,106819239,39,1,0,0,2,2,20000.0,1,1
74834579,0,106818812,43,1,0,1,1,1,20000.0,1,0
67315254,0,106816459,51,0,1,0,2,0,20000.0,2,1
61966018,0,106808464,43,1,0,1,0,0,20000.0,1,0
61237209,0,106806640,37,1,0,0,0,0,20000.0,1,1
75278394,0,106819497,26,1,0,0,1,1,20000.0,1,0
64584336,0,106812522,46,1,0,0,2,0,20000.0,1,1
61835141,0,106807947,35,1,0,0,1,1,20000.0,1,1
59916782,0,106804422,47,1,0,1,0,0,20000.0,1,1
67147902,1,106815912,26,1,0,1,0,0,20000.0,1,1
64465209,0,106812300,33,1,0,0,0,0,20000.0,1,0
64471413,1,106812350,29,1,0,0,0,0,20000.0,1,0
61055679,0,106805890,34,1,0,1,1,1,20000.0,1,1
60089057,0,106805015,51,1,0,0,2,0,20000.0,1,0
63089183,0,106810790,27,1,0,1,0,0,20000.0,1,1
66764485,0,106814786,33,1,0,0,0,0,20000.0,5,5
60450430,0,106805570,38,1,0,1,1,1,20000.0,1,0
67167907,0,106816060,49,1,0,0,1,0,20000.0,1,1
64355225,0,106811890,40,1,0,1,1,1,20000.0,2,0
61922741,0,106808197,28,1,0,1,0,0,20000.0,1,1
63004278,0,106810720,29,1,0,1,0,0,20000.0,1,0
67020886,0,106815601,25,1,0,1,0,0,20000.0,1,1
72278324,0,106817154,27,1,0,0,1,1,20000.0,1,0
61839839,0,106807969,36,1,0,1,1,1,20000.0,1,0
64348462,0,106811856,31,1,0,1,1,1,20000.0,1,0
64453988,0,106812241,25,1,0,0,0,0,20000.0,1,0
60382740,0,106805352,45,1,0,1,1,0,20000.0,1,0
73842026,0,106817548,37,1,0,1,1,1,20000.0,1,0
74277596,1,106818048,25,1,0,1,1,1,20000.0,1,1
63313714,0,106810905,24,1,0,0,0,0,20000.0,1,0
63595836,1,106811130,29,1,0,1,0,0,20000.0,1,0
60383651,0,106805362,38,1,0,0,2,2,20000.0,1,0
62035034,0,106808699,40,1,0,1,1,0,20000.0,1,0
67328219,0,106816558,28,1,0,1,1,0,20000.0,1,0
61873201,0,106808108,45,1,0,1,1,1,20000.0,1,0
67160869,0,106816009,57,1,0,1,0,0,20000.0,1,1
73830326,0,106817458,38,1,0,0,1,1,20000.0,3,2
67211766,0,106816214,53,1,0,1,2,0,20000.0,3,2
62127738,0,106808910,48,1,0,0,0,0,20000.0,1,0
64600312,0,106812609,36,1,0,1,1,1,20000.0,1,1
63007004,0,106810734,48,1,0,0,0,0,20000.0,1,0
67152959,0,106815957,37,1,0,0,1,1,20000.0,4,4
61468679,0,106807674,54,1,0,1,2,1,20000.0,3,2
62081391,1,106808792,37,1,0,1,1,1,20000.0,1,0
61916422,0,106808128,32,1,0,0,1,1,20000.0,2,1
60112389,0,106805200,25,1,0,0,0,0,20000.0,1,0
60112389,0,106805200,25,1,0,0,0,0,20000.0,1,0
62606501,0,106810182,31,1,0,0,2,2,20000.0,1,0
74951921,0,106818960,39,1,0,1,0,0,20000.0,1,1
60055507,0,106804912,34,1,0,0,1,1,20000.0,1,1
62992974,0,106810634,28,1,0,0,1,0,20000.0,1,0
75016257,0,106819219,31,1,0,1,1,1,20000.0,1,1
67165733,0,106816045,48,1,0,1,2,0,20000.0,1,1
60395424,0,106805450,26,1,0,0,0,0,20000.0,1,0
74275997,0,106818044,30,1,0,1,0,0,20000.0,2,0
61458695,0,106807602,57,1,1,1,0,0,20000.0,2,2
65418442,0,106813428,26,1,0,1,0,0,20000.0,1,1
67177171,0,106816146,56,1,0,1,3,0,20000.0,2,2
67177171,0,106816146,56,1,0,1,3,0,20000.0,2,2
64596510,1,106812585,25,1,0,0,1,1,20000.0,3,2
62144073,0,106809036,27,1,0,0,2,2,20000.0,1,0
59927827,0,106804521,55,1,0,0,0,0,20000.0,1,1
75072229,0,106819364,33,1,0,1,3,3,20000.0,1,0
61519517,0,106807733,33,1,0,1,1,0,20000.0,1,1
67333380,0,106816606,53,1,0,1,2,0,20000.0,1,0
59930490,0,106804551,63,1,1,1,3,0,20000.0,1,1
61236188,1,106806632,27,1,0,0,0,0,20000.0,1,0
63314642,0,106810918,51,1,0,1,3,3,20000.0,1,0
62939689,0,106810497,46,1,0,1,2,1,20000.0,1,0
61449676,1,106807542,34,1,0,0,3,3,20000.0,1,1
62797308,0,106810403,44,1,0,1,2,1,20000.0,1,0
66896333,1,106815197,32,1,0,1,2,0,20000.0,1,0
60111979,1,106805198,32,1,0,1,1,1,20000.0,1,0
61148893,0,106806401,47,1,0,1,1,1,20000.0,1,0
66667885,0,106814443,28,1,0,0,0,0,20000.0,2,2
61160189,0,106806475,55,1,0,1,2,0,20000.0,1,0
61458373,0,106807599,43,1,0,1,1,1,20000.0,2,1
73833430,0,106817484,55,1,0,0,0,0,20000.0,1,0
62992319,0,106810627,35,1,0,0,1,1,20000.0,1,0
61249399,0,106806744,32,1,0,1,2,2,20000.0,1,0
75068874,0,106819351,37,1,0,1,2,2,20000.0,1,0
65218076,0,106813131,55,1,0,1,0,0,20000.0,1,0
66909873,0,106815302,31,1,0,0,1,1,20000.0,1,1
75022994,0,106819256,30,1,0,0,0,0,20000.0,1,1
74830451,0,106818796,39,1,0,0,1,1,20000.0,1,0
64420777,0,106812036,40,1,0,1,0,0,20000.0,1,0
74465572,0,106818105,50,1,0,1,2,0,20000.0,2,0
61844517,1,106808006,27,1,0,0,1,0,20000.0,2,1
61859951,0,106808084,38,1,0,1,2,2,20000.0,1,0
63588427,0,106811069,24,1,0,0,0,0,20000.0,1,0
62019342,0,106808583,38,1,0,1,2,2,20000.0,1,0
61849665,0,106808044,50,1,0,1,0,0,20000.0,1,0
74469517,1,106818130,29,1,0,1,1,1,20000.0,1,0
59939737,0,106804640,55,1,0,0,0,0,20000.0,1,1
61105058,0,106806074,38,1,0,1,1,1,20000.0,1,0
61165208,0,106806513,30,1,0,1,0,0,20000.0,1,0
60107301,0,106805159,49,1,0,1,0,0,20000.0,1,0
60385565,0,106805382,23,1,0,0,1,1,20000.0,1,0
66665576,1,106814425,24,1,0,1,0,0,20000.0,1,1
59926936,0,106804508,40,1,0,0,2,2,20000.0,1,1
74484196,1,106818229,30,1,0,1,0,0,20000.0,1,1
64887307,0,106812828,33,1,0,1,3,0,20000.0,1,0
61931735,0,106808260,46,1,0,0,4,2,20000.0,1,1
61141087,0,106806348,47,1,0,1,0,0,20000.0,1,0
63987439,0,106811606,46,1,0,0,3,2,20000.0,1,1
62371579,0,106809510,32,1,0,0,1,1,20000.0,1,0
63905871,0,106811409,31,1,0,0,0,0,20000.0,1,0
60085546,0,106804990,52,1,0,1,2,0,20000.0,1,0
74956680,0,106818981,41,1,0,0,2,0,20000.0,1,1
60458546,0,106805638,47,1,0,0,2,0,20000.0,1,0
74824456,0,106818761,46,1,0,1,0,0,20000.0,1,0
75015763,1,106819215,28,1,0,1,2,2,20000.0,4,3
66424273,0,106814110,53,1,0,1,2,1,20000.0,4,4
64913762,0,106812996,45,1,0,1,0,0,20000.0,1,0
74956925,0,106818982,37,1,0,0,2,1,20000.0,3,2
66902327,0,106815243,55,1,0,0,1,0,20000.0,2,1
61527624,0,106807802,58,1,1,0,1,0,20000.0,1,0
65499745,0,106813566,49,0,1,1,2,0,20000.0,1,1
73824213,0,106817402,38,1,0,0,1,0,20000.0,1,0
61295019,0,106806891,30,1,0,0,0,0,20000.0,1,1
62388891,0,106809630,39,1,0,1,2,1,20000.0,1,0
61059312,0,106805908,39,1,0,0,2,2,20000.0,1,1
63896816,0,106811355,59,1,1,1,4,0,20000.0,1,0
61126543,0,106806278,37,1,0,0,2,2,20000.0,1,1
62500602,1,106809950,31,1,0,1,1,1,20000.0,1,1
62181262,0,106809167,45,1,0,1,0,0,20000.0,1,0
74634955,0,106818510,42,1,0,1,1,1,20000.0,3,2
62245627,0,106809314,43,1,0,1,1,1,20000.0,1,0
74837787,0,106818829,50,1,0,1,2,0,20000.0,2,0
62591530,1,106810060,28,1,0,1,1,1,20000.0,1,0
61917071,0,106808141,55,1,0,1,1,0,20000.0,2,1
61239970,0,106806667,38,1,0,0,2,2,20000.0,1,0
67335587,0,106816625,45,1,0,1,1,1,20000.0,1,0
61940675,0,106808331,31,1,0,0,0,0,20000.0,1,1
61107872,0,106806102,35,1,0,0,1,1,20000.0,1,1
61460928,0,106807619,48,1,0,1,2,0,20000.0,1,0
67156622,1,106815977,36,1,0,0,2,2,20000.0,4,3
61151013,0,106806419,39,1,0,1,1,1,20000.0,1,0
64459274,1,106812267,38,1,0,1,2,2,20000.0,1,0
67148448,1,106815915,45,1,0,0,1,2,20000.0,2,2
61965719,0,106808461,30,1,0,1,2,2,20000.0,1,0
62488577,0,106809869,37,1,0,1,2,2,20000.0,1,1
73833254,1,106817481,58,0,1,1,0,0,20000.0,1,0
63989500,0,106811618,37,1,0,1,1,0,20000.0,1,0
66767975,0,106814815,43,1,0,0,1,2,20000.0,1,1
60382488,0,106805348,50,1,0,0,2,0,20000.0,1,0
66764801,0,106814789,23,1,0,1,0,0,20000.0,1,1
65403420,0,106813341,25,1,0,1,0,0,20000.0,1,1
59920262,0,106804448,44,1,0,0,2,2,20000.0,1,1
59936342,0,106804607,49,1,0,1,0,0,20000.0,1,1
67332493,1,106816594,38,1,0,0,0,0,20000.0,1,0
62372619,0,106809523,34,1,0,0,2,2,20000.0,1,0
61922552,0,106808195,44,1,0,1,2,1,20000.0,2,1
62498207,0,106809935,50,1,0,0,0,0,20000.0,1,1
62031506,1,106808671,47,1,0,1,2,0,20000.0,1,0
63998572,0,106811674,31,1,0,0,1,1,20000.0,1,1
74276959,0,106818047,35,1,0,1,2,2,20000.0,1,0
65409209,0,106813364,23,1,0,1,1,1,20000.0,1,1
61369530,0,106807178,28,1,0,0,0,0,20000.0,1,0
74469178,0,106818125,42,1,0,1,3,2,20000.0,1,0
64374068,0,106812011,32,1,0,1,1,1,20000.0,1,0
61958137,1,106808372,42,1,0,0,3,0,20000.0,1,0
67228653,0,106816344,54,1,0,0,0,0,20000.0,1,1
64440321,0,106812167,37,1,0,0,1,1,20000.0,1,1
61166556,0,106806520,38,1,0,0,1,2,20000.0,1,0
63903206,1,106811400,57,1,0,0,0,0,20000.0,1,0
61376376,0,106807240,50,1,0,0,1,1,20000.0,2,1
60384553,1,106805369,43,1,0,1,3,3,20000.0,1,0
63906623,1,106811414,43,1,0,0,0,0,20000.0,1,0
63089822,0,106810796,23,1,0,1,0,0,20000.0,1,0
73815769,0,106817350,33,1,0,0,1,1,20000.0,1,0
62381841,0,106809583,30,1,0,1,0,0,20000.0,1,0
61250853,0,106806762,52,1,0,1,0,0,20000.0,1,0
63586716,0,106811057,35,1,0,1,2,2,20000.0,1,0
64839380,0,106812734,38,1,0,1,2,2,20000.0,1,0
74553187,0,106818461,35,1,0,0,1,1,20000.0,2,2
61467291,0,106807657,24,1,0,0,0,1,20000.0,1,1
61467291,0,106807657,24,1,0,0,0,1,20000.0,1,1
67414856,1,106816673,52,1,0,1,0,0,20000.0,3,1
61250109,0,106806751,54,1,0,1,3,0,20000.0,1,0
62233870,0,106809226,29,1,0,1,0,0,20000.0,1,0
74276000,1,106818045,35,1,0,1,1,1,20000.0,1,0
66839855,0,106815014,33,1,0,0,1,2,20000.0,5,5
61358902,0,106807102,25,1,0,0,0,0,20000.0,1,1
63997164,0,106811663,55,1,0,0,2,0,20000.0,1,0
67218318,0,106816261,34,1,0,0,2,2,20000.0,3,3
61304939,0,106806950,51,1,0,0,0,0,20000.0,1,0
60402341,0,106805493,62,1,0,1,0,0,20000.0,1,0
62485127,1,106809833,33,1,0,0,2,2,20000.0,1,1
66758013,0,106814745,29,1,0,0,0,0,20000.0,2,2
66521162,0,106814171,43,1,0,0,1,1,20000.0,2,2
64369866,1,106811973,40,1,0,1,1,1,20000.0,1,0
64583760,0,106812516,36,1,0,0,1,1,20000.0,1,1
59914815,0,106804398,40,1,0,0,1,1,20000.0,1,1
63632553,0,106811245,31,0,1,1,4,4,20000.0,3,2
